gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
TX50_RS00100,dnaJ,molecular chaperone DnaJ,up,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110] // 03029 Mitochondrial biogenesis [BR:ko03029],K03686  dnaJ; molecular chaperone DnaJ,863.0004798067913,1.0717379924833632,0.16998976143067226,6.304720845910801,2.8871378139801967e-10,6.853153442658256e-9,treatment_long.term_vs_ref,1122,MED4,WP_011131655.1
TX50_RS00105,TX50_RS00105,sulfurtransferase TusA family protein,up,,,,,138.40385571310173,1.0622932125941764,0.20404486138344163,5.206174786229545,1.9277308025938873e-7,2.120503882853276e-6,treatment_long.term_vs_ref,231,MED4,WP_011131656.1
TX50_RS00110,rsgA,ribosome small subunit-dependent GTPase A,up,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09182 Protein families: genetic information processing,00730 Thiamine metabolism [PATH:ko00730] // 03009 Ribosome biogenesis [BR:ko03009],"K06949  rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]",118.20608500771057,1.7370558949527963,0.3439681428870534,5.050048764321707,4.416972951408042e-7,4.501818759514186e-6,treatment_long.term_vs_ref,915,MED4,WP_011131657.1
TX50_RS00115,TX50_RS00115,YbaB/EbfC family nucleoid-associated protein,down,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99998 Others,K09747  ebfC; nucleoid-associated protein EbfC,1256.8418570100757,-1.0307435608973106,0.23928012918410868,-4.307685575111957,1.6497167054612783e-5,1.1230524289253382e-4,treatment_long.term_vs_ref,348,MED4,WP_011131658.1
TX50_RS00120,murB,UDP-N-acetylmuramate dehydrogenase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09107 Glycan biosynthesis and metabolism // 09181 Protein families: metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520] // 00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K00075  murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],44.46245917632712,0.4772331986535437,0.2694121382155138,1.771387146156664,0.0764963446008596,0.1395342827704254,treatment_long.term_vs_ref,888,MED4,WP_011131659.1
TX50_RS00125,murC,UDP-N-acetylmuramate--L-alanine ligase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01924  murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],161.60314148455188,0.3745096786913187,0.2173904188007819,1.7227515396367215,0.08493346563272008,0.15245768358350947,treatment_long.term_vs_ref,1419,MED4,WP_011131660.1
TX50_RS00130,gap,type I glyceraldehyde-3-phosphate dehydrogenase,down,09100 Metabolism,09101 Carbohydrate metabolism // 09102 Energy metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],K00150  gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59],5061.163392341044,-1.5855871978088438,0.32938621458158196,-4.813763076949074,1.4811439513160405e-6,1.3034066771581158e-5,treatment_long.term_vs_ref,1020,MED4,WP_011131661.1
TX50_RS00135,TX50_RS00135,thiamine-phosphate kinase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K00946  thiL; thiamine-monophosphate kinase [EC:2.7.4.16],233.18058982602537,0.24524748690884393,0.13701451783998417,1.7899379625979661,0.07346388509749255,0.13605197941393798,treatment_long.term_vs_ref,984,MED4,WP_011131662.1
TX50_RS00140,TX50_RS00140,peptidylprolyl isomerase,no_significant,,,,,1949.2150446914054,-0.24254144533427288,0.2634882479421921,-0.9205019473486543,0.35731051586299983,0.4781811354724419,treatment_long.term_vs_ref,1089,MED4,WP_011131663.1
TX50_RS00145,efp,elongation factor P,down,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],K02356  efp; elongation factor P,926.9397897625398,-0.5072573558660928,0.20101633895506912,-2.5234633090172545,0.011620518649420557,0.03133544939245842,treatment_long.term_vs_ref,558,MED4,WP_011131664.1
TX50_RS00150,accB,acetyl-CoA carboxylase biotin carboxyl carrier protein,down,09100 Metabolism,09101 Carbohydrate metabolism // 09102 Energy metabolism // 09103 Lipid metabolism,00620 Pyruvate metabolism [PATH:ko00620] // 00640 Propanoate metabolism [PATH:ko00640] // 00720 Carbon fixation pathways in prokaryotes [PATH:ko00720] // 00061 Fatty acid biosynthesis [PATH:ko00061],"K02160  accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein",1111.0683772960517,-0.3334368272967179,0.14984695775498946,-2.2251824948085437,0.026068989507825654,0.06021569407441419,treatment_long.term_vs_ref,504,MED4,WP_011131665.1
TX50_RS00155,pdxA,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,no_significant,,,,,130.61904499305678,0.2654329659548129,0.21866985248803644,1.2138525861462084,0.2248040213155942,0.3321428783401572,treatment_long.term_vs_ref,1038,MED4,WP_011131666.1
TX50_RS00160,TX50_RS00160,SDR family oxidoreductase,down,,,,,186.88303142203293,-0.8180579296657139,0.23412052399963437,-3.4941743495627553,4.7553035695201135e-4,0.001995015730096345,treatment_long.term_vs_ref,885,MED4,WP_011131667.1
TX50_RS00165,TX50_RS00165,transcription factor TFIID,outlier,,,,,139.92945898574234,-2.5546777414716773,0.9068365228438741,-2.8171315084003345,NA,NA,treatment_long.term_vs_ref,234,MED4,WP_152556136.1
TX50_RS00170,TX50_RS00170,HNH endonuclease,no_significant,,,,,297.89776725207014,-0.3142931530836891,0.19974964539180143,-1.5734353493705326,0.11561804721516296,0.19635330649635555,treatment_long.term_vs_ref,402,MED4,WP_011131669.1
TX50_RS00175,TX50_RS00175,hypothetical protein,up,,,,,113.41993300254092,0.691108426332317,0.347089358311906,1.991154179124282,0.04646393958900196,0.09561971290081009,treatment_long.term_vs_ref,417,MED4,WP_011131670.1
TX50_RS00180,TX50_RS00180,AbrB family transcriptional regulator,outlier,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07120  K07120; uncharacterized protein,336.7781839386874,-0.19473767400626177,0.3254362309603148,-0.59838965511498,NA,NA,treatment_long.term_vs_ref,510,MED4,WP_011131671.1
TX50_RS00185,TX50_RS00185,hypothetical protein,up,,,,,1205.6023142387085,0.6117586670463497,0.22546316895095073,2.713341916964882,0.006660834030212138,0.019506728231335545,treatment_long.term_vs_ref,195,MED4,WP_011131672.1
TX50_RS00190,TX50_RS00190,alanine--glyoxylate aminotransferase family protein,down,,,,,1177.5686855600773,-0.5760750822360874,0.2893446745353769,-1.9909648697047413,0.04648474956430734,0.09561971290081009,treatment_long.term_vs_ref,1125,MED4,WP_036930403.1
TX50_RS00195,cbiD,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K02188  cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195],151.0681321979581,-0.30398129135433455,0.22095370435916678,-1.375769155968546,0.16889311355829406,0.26429242514485224,treatment_long.term_vs_ref,1116,MED4,WP_011131674.1
TX50_RS00200,guaA,glutamine-hydrolyzing GMP synthase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09104 Nucleotide metabolism // 09111 Xenobiotics biodegradation and metabolism // 09181 Protein families: metabolism,00230 Purine metabolism [PATH:ko00230] // 00983 Drug metabolism - other enzymes [PATH:ko00983] // 01002 Peptidases and inhibitors [BR:ko01002],"K01951  guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",667.8327669404318,-0.16740799658254618,0.2202131691274552,-0.7602088342212341,0.4471297652094657,0.5660505939914919,treatment_long.term_vs_ref,1584,MED4,WP_011131675.1
TX50_RS00205,TX50_RS00205,PD-(D/E)XK nuclease family protein,no_significant,,,,,65.24039357577877,-0.06111601154052703,0.20186410732912996,-0.3027581889081462,0.7620741491978503,0.827683181910248,treatment_long.term_vs_ref,711,MED4,WP_011131676.1
TX50_RS00210,TX50_RS00210,hypothetical protein,no_significant,,,,,299.5811859223741,-0.11902948416434518,0.25276027241660265,-0.4709184834559732,0.6376989481733928,0.7336791470056127,treatment_long.term_vs_ref,606,MED4,WP_011131677.1
TX50_RS00215,mrdA,penicillin-binding protein 2,up,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01501 beta-Lactam resistance [PATH:ko01501] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K05515  mrdA; penicillin-binding protein 2 [EC:3.4.16.4],175.56449345665447,0.7409007357837972,0.15566869833603403,4.759471516775022,1.941005132442512e-6,1.6516854994935337e-5,treatment_long.term_vs_ref,1788,MED4,WP_011131678.1
TX50_RS00220,TX50_RS00220,"NAD(P)H-dependent oxidoreductase",down,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99988 Secondary metabolism,"K19784  chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)",243.06894848333485,-0.7961591076062463,0.33935242399610793,-2.3461129236412277,0.018970359021549914,0.046497999558255496,treatment_long.term_vs_ref,522,MED4,WP_011131679.1
TX50_RS00225,TX50_RS00225,diflavin flavoprotein,up,,,,,374.35910069245773,0.7608711362411579,0.17196807037333758,4.424490747551736,9.667004659045343e-6,6.97571056196712e-5,treatment_long.term_vs_ref,1800,MED4,WP_011131680.1
TX50_RS00230,TX50_RS00230,diflavin flavoprotein,up,,,,,1832.7718885861295,1.7094385274080428,0.22492268058284334,7.600116284308748,2.9586477245592027e-14,1.2708096416916193e-12,treatment_long.term_vs_ref,1773,MED4,WP_011131681.1
TX50_RS00235,alaS,alanine--tRNA ligase,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 01007 Amino acid related enzymes [BR:ko01007] // 03016 Transfer RNA biogenesis [BR:ko03016],"K01872  AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]",953.72886072865,-0.04910134945164237,0.17234761927275938,-0.2848971726956901,0.7757229221270625,0.8389713138592451,treatment_long.term_vs_ref,2658,MED4,WP_011131682.1
TX50_RS00240,speA,biosynthetic arginine decarboxylase,no_significant,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],K01585  speA; arginine decarboxylase [EC:4.1.1.19],220.50379107374863,0.4436909064954088,0.28454910574337566,1.5592771073248681,0.11893080762075556,0.2008906151197032,treatment_long.term_vs_ref,1944,MED4,WP_011131683.1
TX50_RS00245,ndk,nucleoside-diphosphate kinase,no_significant,09100 Metabolism // 09130 Environmental Information Processing // 09180 Brite Hierarchies,09104 Nucleotide metabolism // 09111 Xenobiotics biodegradation and metabolism // 09132 Signal transduction // 09182 Protein families: genetic information processing,00230 Purine metabolism [PATH:ko00230] // 00240 Pyrimidine metabolism [PATH:ko00240] // 00983 Drug metabolism - other enzymes [PATH:ko00983] // 04016 MAPK signaling pathway - plant [PATH:ko04016] // 04131 Membrane trafficking [BR:ko04131],"K00940  ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]",393.6604806371006,-0.3769462953568842,0.31970749922219843,-1.1790348874328547,0.23838428409590912,0.345695537386672,treatment_long.term_vs_ref,456,MED4,WP_011131684.1
TX50_RS00250,thiO,glycine oxidase ThiO,up,,,,,236.16901079058144,0.5782533562463809,0.20342828257175896,2.8425416020626484,0.004475538964604785,0.014017139396088599,treatment_long.term_vs_ref,1107,MED4,WP_011131685.1
TX50_RS00255,gatB,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 03029 Mitochondrial biogenesis [BR:ko03029],"K02434  gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]",908.8446684390836,-0.11428810892777994,0.12664549414057755,-0.9024253859432155,0.3668309408039476,0.4873070818927257,treatment_long.term_vs_ref,1470,MED4,WP_011131686.1
TX50_RS00260,coaE,dephospho-CoA kinase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K00859  coaE; dephospho-CoA kinase [EC:2.7.1.24],31.21150478949693,-0.5940134594475555,0.3848115540522068,-1.5436476716781913,0.1226737095670148,0.206825581363453,treatment_long.term_vs_ref,612,MED4,WP_011131687.1
TX50_RS00265,argJ,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ,up,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K00620  argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],108.94113141214162,0.7909229814596147,0.27271917587510436,2.900137032614931,0.0037299955427155737,0.011867569592696465,treatment_long.term_vs_ref,1236,MED4,WP_036930400.1
TX50_RS00270,TX50_RS00270,AAA family ATPase,down,09180 Brite Hierarchies,09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,03036 Chromosome and associated proteins [BR:ko03036] // 04812 Cytoskeleton proteins [BR:ko04812],"K03496  parA, soj; chromosome partitioning protein",2096.9621559095895,-1.0764840880720041,0.27092600408458795,-3.973350921810763,7.08685200449149e-5,3.8977686024703196e-4,treatment_long.term_vs_ref,669,MED4,WP_011131689.1
TX50_RS00275,TX50_RS00275,aldo/keto reductase,down,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],K05275  E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65],57.67474529084416,-0.5540551235167175,0.19938296270419062,-2.778848884589638,0.005455189661684339,0.016445929112497676,treatment_long.term_vs_ref,960,MED4,WP_011131690.1
TX50_RS00280,TX50_RS00280,class I SAM-dependent RNA methyltransferase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K25137  rlmL; 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.173],125.8441320053751,0.4077855592013972,0.2659735295323724,1.5331809895456698,0.12523126691345327,0.2099602281708826,treatment_long.term_vs_ref,1122,MED4,WP_011131691.1
TX50_RS00285,TX50_RS00285,phage holin family protein,no_significant,,,,,131.74143704506116,0.21693219468022054,0.3343407329668831,0.6488356735812623,0.5164445966109024,0.6295040893824783,treatment_long.term_vs_ref,384,MED4,WP_011131692.1
TX50_RS00290,TX50_RS00290,hypothetical protein,no_significant,,,,,523.3538572260228,0.30450895931829597,0.3063902386954045,0.9938598586393649,0.3202910993324571,0.4407361885551126,treatment_long.term_vs_ref,459,MED4,WP_011131693.1
TX50_RS00295,TX50_RS00295,hypothetical protein,down,,,,,620.6675895283096,-1.155342544100275,0.3573692086660555,-3.2329101558939497,0.001225360934057106,0.004576710403807493,treatment_long.term_vs_ref,360,MED4,WP_011131694.1
TX50_RS00300,smc,chromosome segregation protein SMC,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03529  smc; chromosome segregation protein,264.11253773220926,-0.09402680132711193,0.1730806810604254,-0.5432541676577155,0.5869548158594557,0.6924717769906518,treatment_long.term_vs_ref,3588,MED4,WP_036930396.1
TX50_RS00305,TX50_RS00305,PRC-barrel domain-containing protein,no_significant,,,,,262.71332525894485,0.25493902168378396,0.2689432355381972,0.9479287373545996,0.3431657340584033,0.462683844724484,treatment_long.term_vs_ref,1020,MED4,WP_036930395.1
TX50_RS00310,TX50_RS00310,hypothetical protein,no_significant,,,,,178.17344258216463,0.027185140372899524,0.27160009296339055,0.10009252970529674,0.9202708659814368,0.9432776376309726,treatment_long.term_vs_ref,1287,MED4,WP_011131697.1
TX50_RS00320,accC,acetyl-CoA carboxylase biotin carboxylase subunit,down,09100 Metabolism,09101 Carbohydrate metabolism // 09102 Energy metabolism // 09103 Lipid metabolism,00620 Pyruvate metabolism [PATH:ko00620] // 00640 Propanoate metabolism [PATH:ko00640] // 00720 Carbon fixation pathways in prokaryotes [PATH:ko00720] // 00061 Fatty acid biosynthesis [PATH:ko00061],"K01961  accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",638.7371998769205,-1.2017439935487833,0.23555885854780362,-5.101671832498309,3.366661546736277e-7,3.5726220178307314e-6,treatment_long.term_vs_ref,1347,MED4,WP_011131698.1
TX50_RS00325,TX50_RS00325,YggT family protein,down,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02221  yggT; YggT family protein,246.91414913090037,-0.7214095656423225,0.23332957004321467,-3.0918051471517782,0.0019894339085709126,0.006928453225988275,treatment_long.term_vs_ref,303,MED4,WP_011131699.1
TX50_RS00330,TX50_RS00330,photosystem II reaction center X protein,down,,,,,1022.5544459940661,-1.1983744899351343,0.2527946529120208,-4.740505687642848,2.131854674545205e-6,1.784464746958996e-5,treatment_long.term_vs_ref,186,MED4,WP_036930392.1
TX50_RS00335,TX50_RS00335,Ycf66 family protein,up,,,,,4084.0990438828244,0.4220248353130614,0.21134814826603043,1.9968229614287687,0.04584441831849999,0.09481713616805439,treatment_long.term_vs_ref,930,MED4,WP_011131701.1
TX50_RS00340,TX50_RS00340,high light inducible protein,down,,,,,142.2372110502632,-0.5890668026580763,0.20267693784668758,-2.9064323199103614,0.0036557597405232852,0.01175577642050625,treatment_long.term_vs_ref,231,MED4,WP_011131702.1
TX50_RS00345,TX50_RS00345,ABC transporter ATP-binding protein/permease,up,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],"K02471  bacA, bclA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein",855.2826880223259,0.3006699115069533,0.12206204450118203,2.463254754872156,0.01376820500421795,0.035737901910229034,treatment_long.term_vs_ref,1980,MED4,WP_011131703.1
TX50_RS00350,TX50_RS00350,hypothetical protein,up,,,,,199.39161287778268,0.6458889787021996,0.22242526238447527,2.9038472149163623,0.0036860799232576453,0.011790227272263816,treatment_long.term_vs_ref,285,MED4,WP_011131704.1
TX50_RS00355,TX50_RS00355,histidine triad nucleotide-binding protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K02503  HINT1, hinT, hit; histidine triad (HIT) family protein",197.4704403181883,0.13925986454381645,0.17079607993000434,0.8153574988424086,0.4148677048205169,0.5345866710687232,treatment_long.term_vs_ref,339,MED4,WP_011131705.1
TX50_RS00360,def,peptide deformylase,up,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K01462  PDF, def; peptide deformylase [EC:3.5.1.88]",336.96047558469434,0.7355892376567078,0.20586521769836216,3.573159399537361,3.5269991356212666e-4,0.0015294967405434531,treatment_long.term_vs_ref,603,MED4,WP_011131706.1
TX50_RS00365,TX50_RS00365,prolyl oligopeptidase family serine peptidase,no_significant,,,,,83.99436166029959,0.45790817842827386,0.23476931440291823,1.9504600914001815,0.05112130561407877,0.10224261122815755,treatment_long.term_vs_ref,1926,MED4,WP_011131707.1
TX50_RS00370,TX50_RS00370,SufS family cysteine desulfurase,no_significant,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450],K11717  sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16],255.97888538849153,0.2943283437566056,0.2142958326547321,1.373467417030082,0.16960708381442313,0.26491011186252755,treatment_long.term_vs_ref,1275,MED4,WP_011131708.1
TX50_RS00375,TX50_RS00375,SufD family Fe-S cluster assembly protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K09015  sufD; Fe-S cluster assembly protein SufD,88.81786238336042,0.17385693066117808,0.23504960106065517,0.7396606072788604,0.4595059564174544,0.5784708620914778,treatment_long.term_vs_ref,1215,MED4,WP_011131709.1
